community_title,community_content,status,post_status,member_id
다이어트 식단건강관리,운동을 안하고 소식하면 살이 빠지나요?운동을 안하고 주우재님 마냥 소식을 하면 살이 빠지나요?……………………………………………………………………………….,0,2,2
다이어트 식단건강관리,다이어트 중에 운동 겸해서 할때 주의점제가 2주간 급하게 다이어트를 하고 있어요 간헐적 단식 + 유산소 + 어깨운동 이렇게 하고 잇는데 유산소와 어깨운동은 빡세게 안하고 거의 먹는걸로 빼려고 하는데 안하는게 좋을까요?,0,2,2
대인관계심리,"6분할 통합회화법은 어떤 기법인지요?안녕하세요? 심리 상담 관련 채널을 보면서 ""6분할 통합회화법""이 있다고 이야기를 들었는데요 이 기법은 어떻게 하는 것인지 알고 싶습니다.",0,2,2
대인관계심리,만약 사극톤이나 사극언어로 지인들과 잠깐씩 얘기한다면 이상한사람 되는건가요?우리가 쓰는 말은 현재를 살고있는 인간들이 가장 많이 쓰고 있는 언어인데.. 만약에 옛날에 쓰던 사극톤이나 사극언어로 지인들과 잠깐씩 얘기한다면 이상한사람 되는건가요?,0,2,2
대인관계심리,내성적인 사람들은 사람을 처음 대할때 어색한 표정을 숨기지 못해 걱정됩니다.제가 성격이 I형 이다보니깐 어렸을적부터 낯가림이 상당히 심했습니다. 그러다 보니 처음본 사람들에게 다가간다는게 쉽지 않고 그 굳어있는 표정과 어색한 표정이 다 들어나다보니깐 상대편이 조금 불편해 하는것을 느꼈는데 본능적인 이런성격을 어떻게 고쳐야 할지 고민됩니다.,0,2,2
대인관계심리,라포 형성이란 무엇을 말하는건가요???라포 형성이 정확히 무엇을 의미하는지 알고 싶습니다.사람 관계에서 라포 형성이 왜 중요한지 그리고 라포형성을 통해 얻을 수 있는 이점이 무엇인지 궁금합니다.,0,2,2
대인관계심리,평소 말투가 까칠하다면 타인에게 어떤 방식으로 접근해야 할까요?경상도에서 평생을 자라다 서울에 취직을 했습니다. 본디 말투가 살갑지 않은데 사투리까지 쓰다보니 까칠하다는 소리를 많이 듣는데요. 이러한 말투는 빠르게 못고칠 것 같은데 타인을 어떤 방식으로 대하야 할까요?,0,2,2
대인관계심리,"입술 필러 맞으신 것 같은 분한테 어디서 맞았는지 질문하는 거 실례인가요?입술 필러를 맞으신 것 같은 분이 계신데 입술이 너무 예뻐서요 ㅠㅠ,, 어디서 맞으셨는지 알고 싶은데 질문하는 건 좀 실례인가요 ??",0,2,2
대인관계심리,"자기 얘기를 잘 하지 않는 친구는 벽을 치는 걸까요??친한 친구들 중에서 유독 자기 얘기를 잘 하지 않는 친구가 있습니다. 오랜 기간 봐왔기도 하고, 학창시절 친구라서 다른 친구들이랑도 다 친한데, 유독 자기 얘기에 관해서는 잘 말하지 않더라고요. 그래서인지 다른 친구들은 이 친구가 선을 긋고서 벽을 치는게 아닌가 가끔 서운하다고 하더라고요.자기 얘기를 잘 하지 않는 친구는 다른 친구들에게 선을 긋고 벽을 치는 것인지 그 심리가 궁금합니다.",0,2,2
대인관계심리,몸에 좋은 습관을 만드는 방법은 무엇인가요?몸에 좋은 습관을 만드는 방법은 무엇인가요? 정신적으로 너무 게을러져서 습관을 고처야겠다고 맘먹고 있습니다. 어떤 방법으로 시작하는게 좋을까요?,0,2,2
대인관계심리,요즘들어 남들하고 대화하는게 싫어지고 귀찬습니다왜그런지. 몰라도 요즘 남들이 하는. 얘기를건성으로 듣고. 심지어는. 대답도 않합니다그러나. 오해을. 받고 싸움을. 할뻔 했읍니다왜 그러는걸까요. 무슨. 심리 일까요나태해진건가요,0,2,2
대인관계심리,"선물을 받으면 부담되는 성격입니다.카톡에서 기프티콘으로 받으면 나중에 비대면으로 챙겨주면 되니까 현실보다는 부담이 덜 합니다.하지만 이것도 한 번 받으면 한 번 해줘야 된다는 강박(?)이 생기고, 다음에 또 해줘야 할 것 같은 심리적, 금전적 부담이 생깁니다.현실에서도 직장 내에서 누가 무엇을 주려고 하면 항상 거절하는 편인데 억지로라도 받게 되면 그 날은 하루 종일 신경이 쓰이고, 그 사람 눈치 보게 되고, 괜히 업무상 불편한 말도 못 하게 됩니다. 방금도 괜찮다고 거절하다가 음료를 받았는데 비싼 것도 아닌 작은거에도 이런 게 너무 감사하지만, 부담스러워요..성격이 이래서 너무 피곤하기도 하고, 받고 신경 끄는 방법을 좀 알려주세요. 현실적으로 고치기 어렵다면 쉽고 단순한 쪽으로 생각을 바꾸는 법이라도 알려주세요..",0,2,2
대인관계심리,남한테 자기 얘기 절대 못 하는 건 뭔 정신병인가요남이 아닌 가족한테도 꼭 말을 해야할일이나 고민같은 걸 절대 얘기 못 하는 건 뭔 정신병으로 분류가 될까요? 특정시점이후로가 아닌 어릴 때부터 그랬어요 누군가한테 기대고 의지하는 게 너무 오글거린다고 해야하나..왜 이러는걸까요?,0,2,2
대인관계심리,친구사이에는 비밀이 없는지 궁금합니다안녕하세요 친한 친구사이면 비밀도 없는 사이인지 궁금합니다 저는 그래도 비밀이 몇개는 있어가지고 궁금하여서 질문드립니다!!,0,2,2
대인관계심리,"저는 교회 여동생을 무의식 적으로 신뢰하게 된 걸까요?저는 그 여동생과 처음엔 친해질 생각이 없었거든요 하지만 교회에서 번호와 이름 공유하는 게임을 할 때 여자들 중 유일하게 그 여동생이 저한테 다가가서 번호를 물어본 데다가 제가 묻지도 않았는데 자발적으로 자기 이름을 알려줬거든요 저는 그 여동생 한테 친해질 마음이 생겼지만 게임이 끝나고 하루도 안 되서 무섭게 그 여동생이 저에 대한 이간질을 들어서 저를 미워하게 되었거든요저는 그 후로 그 여동생 카톡이나 인스타 사진을 보거나 그 여동생 한테 카톡으로 새해 인사나 생일축하한다고 보내면서 그 여동생이 다시 예전 처럼 저에 대한 인식이 변하길 기다리는 마음이 계속 드는 거에요그리고 교회에서 제가 어떤 교회 여자애랑 대화하려고 계속 말을 걸었는데 그 때 그 여동생이 ""아 오빠 저희 바빠요"" 라고 하자 자존심 있는 제가 그 말에 바로 수긍하고 멈췄거든요저는 그 여동생을 무의식적으로 신뢰하고 있었던 걸까요?",0,2,2
대인관계심리,"정신과 상담이 필요한 상태일까요..저는 제 나름대로 스스로를 평가하자면 뇌에 문제가 있다거나정신의학적으로 문제가 있다고 생각하지는 않습니다만시간이 갈수록 삶을 유지해야 할 이유를 잊어가는 것 같습니다.주변 인간관계의 추잡한 모습과 그리고 저 스스로에 대한 가능성에 대해서 부정적으로 생각하여 인간관계를 단번에 정리하였습니다.과거와 현재의 사건이 발단이 조금씩은 다르지만 짧게 말하자면악의적으로 다가오는 사람들과 선한 활동에 사적인 감정과 욕심을 담는 모습들이너무나 추잡하게 느껴져 호통을 치며 인연을 끊었습니다.이에 대해서 간혹 메멘토라는 영화처럼 '편집증'과 비슷한 것의 일종일까 생각도 해보았지만참으로 이상하리만큼 좋지 못하는 영향력을 끼치는 사람들만이 주변에 많았습니다.옳고 그름의 판단이 흐려진 것인지, 아니면 오히려 명확해 진 것인지는 알 수 없지만..마지막으로 사적인 인간관계였던 이로부터 듣기를 ""너무 강직하다, 찔러도 피한방울 안나올 xx""라고 들었습니다. 나름의 판단의 기준에서 그들은 나쁜 의도를 가지고 있다 느꼈고그렇게 어떤 프로젝트나 조직을 운영하는 것이 그저 답답하고 미련하게만 보였습니다.어쨌든..그 이후로 관계된 모든 사람들. 관계가 없더라도 실오라기 하나라도 걸쳐져 있는 사람들은전부 끊고, 결국 혼자가 되었습니다. 나를 이용하여 자신들의 욕심을 채우려는 것이 눈에 보여서.정확히는 그게 진실이라고 판단했기에 사람과의 관계는 모조리 끊었습니다.인간에 대한 불신이 생겼습니다. 그 어떤 이도 믿을 수 없게 되었고..그 와중에도 그런 경험과 기억이 남겨져 심장을 옥죈다는 느낌이 계속 이어졌습니다.삶을 유지하는? 생존해야 할 이유?가 사라졌습니다.왜 굳이 이런 고통을 받아가면서까지 수명이 다하는 순간의 죽음을 기다려야 할까, 라고요.기회만 주어진다면 사회에서 완전히 단절하여 자유롭게 살고 싶다는 마음만 가득합니다.사람을 만나는 것이 무의미 하게 느껴지면서도, 공허합니다.기억의 끈을 끊어내고, 모든 감정을 삭제하는 방법도 알고 싶고마음에 묶인 속박을 모두 끊어내고 싶습니다.그 어떠한 욕구도 없는 '0'의 상태로 돌아가그저 세상에 도움되는 일이 있다면 거기에만 충실하고 싶습니다.그리고 지금 저의 정신의학적 상태가 정상인지도 알고 싶습니다.",0,2,2
대인관계심리,신랑과 신부 둘다 알면 축의금은 누구한테 하나요?신랑과 신부 둘다 지인으로 두고 있다면.결혼식 축의금은 누구한테 보통 하시나요?신랑에게? 신부에게? 아님 둘다?어떻게 하시는지 궁금하네요.,0,2,2
대인관계심리,"우리가 어떻게 더 행복한 인간관계를 맺어 나갈 수 있을까요?관계 만들기, 관계 분류하기, 관계 유지하기 등 다양한 인덱스 관계에서 우리가 어떻게 더 행복한 인간관계를 맺어 나갈 수 있을까요?",0,2,2
대인관계심리,"친구가 제 의견에 별로 관심이 없어 보여요. 어떻게 하면 친구와 더 원활하게 의사소통을 할 수 있을까요?제 친구가 제 이야기에 별 관심이 없는 것 같아요. 대화할 때 더 깊이있게 소통하고 싶은데, 어떻게 하면 좋을까요? 서로의 생각을 잘 나누고 싶어서 이렇게 물어봅니다.",0,2,2
대인관계심리,사회에서 소통을 잘하는 방법은 무엇이 있을까요?안녕하세요. 강력한여새275입니다. 개콘 보니 소통왕 말자할매처럼 쉽게 소통하고 대화하 방법은 무엇이 있을지 궁금합니다.,0,2,2
대인관계심리,친구들끼리 모임을 같는데 회비를 걷어서 운용하고 있읍니다친구들 모임에. 회비를 전부. 받은. 상태인데한명이. 이번달은.  부득이하게. 불참을 한다고 하니. 받은. 회비는. 돌려줘야할까요아니면. 그냥 회비로. 써도되나요,0,2,2
대인관계심리,저는 A라는 여사친은 저한테 비타민 같은 존재였을까요?저는 a랑 메세지로 연락하고 그랬거든요어느날 a 한테 남자친구가 생겨서 더 이상 a 한테 연락을 할 상황이 못 된 거에요근데 저는 a 한테 사심이 없음에도 불구하고 a랑 연락하고 싶은 마음이 굴뚝 같거든요그 이유가 혹시 저는 a랑 연락을 하면서 저도 모르게 무의식적으로 외로움을 달랬던 걸까요?,0,2,2
대인관계심리,병원비 때문에 pt 환불 받아야 될 것 같은데 뭐라고 보내야 할지 모르겠어요ㅠㅠpt받다가 다친 건 아니고 병원비가 많이 나와서 pt값 환불 받아서 보태야 할 것 같은데 pt쌤한테 좋으신 분인데 너무 죄송해서ㅠㅠ 뭐라고 보내야 할지 모르겠어요ㅠㅠ 도와주세요.. 첫 말을 뭘로 시작해야할지 ㅠㅠ,0,2,2
대인관계심리,친구가 카톡을 자꾸 읽고 씹는데 어쩌면 좋을까요??친구랑 카톡을 하면 종종 친구가 안읽씹을 합니다 어떻게 이 친구에게 골려줘야 할까요?? 이런 친구에게 여러분은 어떻게 대처하시는 궁금합니다!!,0,2,2
대인관계심리,예민한 사람들 특징과 대처법 알고싶어요.예민한 사람들은 소통하는 면에서 어떤방식에 예민하다할수있나요? 그리고 피해자처럼 하는데 말맞춰주고 끝나면 되는건지 대처법 알고싶습니다,0,2,2
대인관계심리,말끝마다 살기 힘들다고 하소연 하는 사람은 무슨 심리일까요?요즘에 경기가 좋지 않아 힘든 사람들이 많은것은 사실인데요. 제가 아는 지인은 사실 힘들지 않은데 가계도 다른 곳보다 손님들도 많습니다. 그런데 만나거나 전화할때 요즘 어떠냐고 물어보면 계속 힘들다고 하소연을 하는데 어떤 심리로 그럴까요? 돈빌려 달라고 할까봐 미리 차단하는것일까요? 돈은 한번도 빌린적이 없긴 합니다,0,2,2
